year,week,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,state
2018,1,20.099999999999998,26.142857142857142,0.0,Borno
2018,2,20.52857142857143,25.285714285714285,0.0,Borno
2018,3,20.52857142857143,21.428571428571427,0.0,Borno
2018,4,21.114285714285717,22.285714285714285,0.0,Borno
2018,5,21.928571428571427,20.571428571428573,0.0,Borno
2018,6,27.228571428571428,18.0,0.0,Borno
2018,7,27.014285714285712,19.571428571428573,0.0,Borno
2018,8,29.62857142857143,24.714285714285715,0.3,Borno
2018,9,29.414285714285715,16.714285714285715,0.0,Borno
2018,10,29.642857142857142,12.571428571428571,0.0,Borno
2018,11,29.642857142857142,11.571428571428571,0.0,Borno
2018,12,30.2,13.142857142857142,0.0,Borno
2018,13,30.614285714285717,13.0,0.0,Borno
2018,14,31.628571428571426,9.857142857142858,0.0,Borno
2018,15,31.67142857142857,13.142857142857142,0.0,Borno
2018,16,33.55714285714286,26.714285714285715,0.4,Borno
2018,17,33.22857142857143,28.857142857142858,0.0,Borno
2018,18,33.91428571428572,35.142857142857146,0.3,Borno
2018,19,33.07142857142857,40.57142857142857,0.30000000000000004,Borno
2018,20,32.42857142857143,38.857142857142854,0.2,Borno
2018,21,32.65714285714286,41.42857142857143,1.2000000000000002,Borno
2018,22,32.01428571428572,44.57142857142857,2.5,Borno
2018,23,32.41428571428572,46.714285714285715,0.1,Borno
2018,24,31.657142857142855,53.42857142857143,9.6,Borno
2018,25,27.657142857142855,70.57142857142857,42.1,Borno
2018,26,28.271428571428572,69.42857142857143,7.5,Borno
2018,27,27.900000000000002,72.14285714285714,17.4,Borno
2018,28,27.914285714285715,73.57142857142857,25.7,Borno
2018,29,27.957142857142856,71.42857142857143,4.4,Borno
2018,30,27.771428571428572,72.14285714285714,17.4,Borno
2018,31,26.142857142857142,77.57142857142857,43.1,Borno
2018,32,26.285714285714285,79.28571428571429,47.1,Borno
2018,33,26.271428571428572,79.71428571428571,37.2,Borno
2018,34,25.271428571428572,83.28571428571429,40.6,Borno
2018,35,26.142857142857142,78.57142857142857,34.0,Borno
2018,36,25.942857142857143,81.85714285714286,46.3,Borno
2018,37,26.37142857142857,79.42857142857143,38.599999999999994,Borno
2018,38,28.17142857142857,73.0,19.7,Borno
2018,39,28.17142857142857,71.14285714285714,7.9,Borno
2018,40,29.142857142857142,66.14285714285714,0.5,Borno
2018,41,30.12857142857143,51.42857142857143,0.0,Borno
2018,42,28.8,37.857142857142854,0.0,Borno
2018,43,29.942857142857143,42.714285714285715,0.0,Borno
2018,44,27.957142857142856,30.857142857142858,0.0,Borno
2018,45,27.32857142857143,24.571428571428573,0.0,Borno
2018,46,26.67142857142857,26.0,0.0,Borno
2018,47,26.428571428571427,23.428571428571427,0.0,Borno
2018,48,25.32857142857143,24.714285714285715,0.0,Borno
2018,49,23.814285714285713,25.857142857142858,0.0,Borno
2018,50,23.37142857142857,27.142857142857142,0.0,Borno
2018,51,21.24285714285714,26.428571428571427,0.0,Borno
2018,52,20.814285714285713,31.142857142857142,0.0,Borno
2019,1,21.385714285714283,23.571428571428573,0.0,Borno
2019,2,21.7,20.428571428571427,0.0,Borno
2019,3,21.657142857142855,20.285714285714285,0.0,Borno
2019,4,26.32857142857143,20.285714285714285,0.0,Borno
2019,5,24.728571428571428,14.857142857142858,0.0,Borno
2019,6,23.014285714285712,15.714285714285714,0.0,Borno
2019,7,22.857142857142858,16.571428571428573,0.0,Borno
2019,8,26.67142857142857,15.857142857142858,0.0,Borno
2019,9,28.285714285714285,21.285714285714285,0.0,Borno
2019,10,29.87142857142857,13.0,0.0,Borno
2019,11,30.228571428571428,10.714285714285714,0.0,Borno
2019,12,32.05714285714286,13.428571428571429,0.0,Borno
2019,13,31.428571428571427,14.571428571428571,0.0,Borno
2019,14,32.67142857142857,16.142857142857142,0.0,Borno
2019,15,33.885714285714286,25.0,0.0,Borno
2019,16,32.9,18.0,0.1,Borno
2019,17,33.128571428571426,20.0,0.0,Borno
2019,18,34.385714285714286,27.142857142857142,0.0,Borno
2019,19,33.81428571428571,39.0,0.6,Borno
2019,20,33.042857142857144,43.714285714285715,0.4,Borno
2019,21,32.94285714285714,43.285714285714285,1.9,Borno
2019,22,30.685714285714287,59.42857142857143,5.1,Borno
2019,23,30.62857142857143,59.0,16.5,Borno
2019,24,30.285714285714285,60.57142857142857,15.100000000000001,Borno
2019,25,31.357142857142858,53.285714285714285,3.1999999999999997,Borno
2019,26,29.657142857142855,61.857142857142854,2.1,Borno
2019,27,29.17142857142857,69.0,27.900000000000002,Borno
2019,28,26.685714285714287,77.28571428571429,18.9,Borno
2019,29,27.414285714285715,74.28571428571429,28.0,Borno
2019,30,27.514285714285712,74.71428571428571,12.2,Borno
2019,31,26.842857142857145,78.14285714285714,47.3,Borno
2019,32,25.714285714285715,82.57142857142857,40.6,Borno
2019,33,25.885714285714283,83.0,47.2,Borno
2019,34,25.12857142857143,84.71428571428571,59.2,Borno
2019,35,25.785714285714285,84.0,70.1,Borno
2019,36,27.3,79.85714285714286,14.600000000000001,Borno
2019,37,27.314285714285713,77.85714285714286,27.5,Borno
2019,38,27.74285714285714,75.57142857142857,18.3,Borno
2019,39,28.585714285714285,68.85714285714286,5.1,Borno
2019,40,27.7,71.85714285714286,12.7,Borno
2019,41,27.17142857142857,75.14285714285714,28.199999999999996,Borno
2019,42,27.042857142857144,77.42857142857143,17.099999999999998,Borno
2019,43,27.52857142857143,74.42857142857143,6.9,Borno
2019,44,27.042857142857144,47.285714285714285,0.0,Borno
