year,week,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,state
2018,1,26.542857142857144,51.57142857142857,0.0,Imo
2018,2,27.37142857142857,72.71428571428571,3.1,Imo
2018,3,27.928571428571427,69.42857142857143,2.6,Imo
2018,4,28.24285714285714,61.42857142857143,0.7,Imo
2018,5,29.285714285714285,60.714285714285715,0.0,Imo
2018,6,28.7,75.28571428571429,18.299999999999997,Imo
2018,7,27.75714285714286,79.71428571428571,16.1,Imo
2018,8,27.32857142857143,82.42857142857143,27.3,Imo
2018,9,26.74285714285714,81.85714285714286,28.5,Imo
2018,10,26.657142857142855,83.42857142857143,10.3,Imo
2018,11,27.057142857142857,84.0,38.0,Imo
2018,12,26.728571428571428,84.71428571428571,26.299999999999997,Imo
2018,13,26.957142857142856,85.85714285714286,30.700000000000003,Imo
2018,14,26.542857142857144,86.0,27.7,Imo
2018,15,26.185714285714287,85.57142857142857,46.6,Imo
2018,16,26.342857142857145,87.42857142857143,72.7,Imo
2018,17,26.67142857142857,87.0,37.199999999999996,Imo
2018,18,26.75714285714286,86.57142857142857,37.8,Imo
2018,19,25.928571428571427,88.42857142857143,52.6,Imo
2018,20,26.17142857142857,88.0,40.7,Imo
2018,21,25.614285714285717,89.71428571428571,66.1,Imo
2018,22,25.400000000000002,90.57142857142857,101.0,Imo
2018,23,25.62857142857143,91.0,63.9,Imo
2018,24,25.728571428571428,90.0,44.4,Imo
2018,25,24.071428571428573,93.0,77.6,Imo
2018,26,24.485714285714288,92.14285714285714,77.4,Imo
2018,27,24.67142857142857,90.85714285714286,74.3,Imo
2018,28,24.75714285714286,91.28571428571429,72.5,Imo
2018,29,24.357142857142858,93.0,84.39999999999999,Imo
2018,30,24.042857142857144,94.57142857142857,115.80000000000001,Imo
2018,31,25.071428571428573,81.14285714285714,12.5,Imo
2018,32,24.514285714285712,88.85714285714286,56.4,Imo
2018,33,24.342857142857145,91.85714285714286,74.7,Imo
2018,34,24.2,92.14285714285714,99.6,Imo
2018,35,24.599999999999998,91.28571428571429,86.2,Imo
2018,36,24.17142857142857,93.85714285714286,98.1,Imo
2018,37,24.67142857142857,91.14285714285714,80.5,Imo
2018,38,25.185714285714287,91.57142857142857,64.6,Imo
2018,39,25.12857142857143,90.57142857142857,147.0,Imo
2018,40,25.25714285714286,90.71428571428571,85.9,Imo
2018,41,24.985714285714288,92.28571428571429,73.30000000000001,Imo
2018,42,25.657142857142855,89.42857142857143,40.400000000000006,Imo
2018,43,25.585714285714285,91.14285714285714,70.0,Imo
2018,44,25.585714285714285,90.42857142857143,45.4,Imo
2018,45,25.7,90.57142857142857,27.1,Imo
2018,46,26.342857142857145,89.28571428571429,19.200000000000003,Imo
2018,47,26.7,87.14285714285714,9.5,Imo
2018,48,27.2,83.28571428571429,8.3,Imo
2018,49,27.0,78.0,3.4,Imo
2018,50,27.3,75.85714285714286,1.2,Imo
2018,51,27.32857142857143,62.285714285714285,0.3,Imo
2018,52,27.52857142857143,60.57142857142857,0.0,Imo
2019,1,27.685714285714287,56.42857142857143,0.1,Imo
2019,2,28.014285714285712,62.42857142857143,0.3,Imo
2019,3,27.82857142857143,77.0,10.3,Imo
2019,4,26.8,85.71428571428571,28.200000000000003,Imo
2019,5,26.62857142857143,86.57142857142857,28.3,Imo
2019,6,27.085714285714285,76.28571428571429,20.5,Imo
2019,7,27.5,64.28571428571429,0.30000000000000004,Imo
2019,8,27.87142857142857,79.71428571428571,15.1,Imo
2019,9,26.214285714285715,88.85714285714286,39.1,Imo
2019,10,26.52857142857143,88.42857142857143,35.0,Imo
2019,11,27.24285714285714,86.0,10.4,Imo
2019,12,26.557142857142857,89.14285714285714,70.0,Imo
2019,13,27.400000000000002,85.71428571428571,8.2,Imo
2019,14,27.585714285714285,86.28571428571429,40.900000000000006,Imo
2019,15,26.542857142857144,89.57142857142857,91.5,Imo
2019,16,26.857142857142858,88.85714285714286,47.7,Imo
2019,17,26.8,89.14285714285714,51.5,Imo
2019,18,26.642857142857142,89.71428571428571,83.2,Imo
2019,19,26.87142857142857,89.57142857142857,64.8,Imo
2019,20,26.214285714285715,89.71428571428571,56.0,Imo
2019,21,25.885714285714283,92.0,83.5,Imo
2019,22,25.114285714285717,92.85714285714286,208.3,Imo
2019,23,24.928571428571427,93.71428571428571,138.1,Imo
2019,24,25.157142857142855,92.71428571428571,96.1,Imo
2019,25,25.442857142857143,92.28571428571429,100.9,Imo
2019,26,24.557142857142857,93.28571428571429,86.4,Imo
2019,27,24.957142857142856,92.14285714285714,78.3,Imo
2019,28,24.099999999999998,94.28571428571429,103.9,Imo
2019,29,24.214285714285715,93.57142857142857,103.4,Imo
2019,30,24.228571428571428,93.42857142857143,94.8,Imo
2019,31,24.52857142857143,91.85714285714286,62.5,Imo
2019,32,24.585714285714285,89.85714285714286,42.2,Imo
2019,33,25.5,86.85714285714286,34.8,Imo
2019,34,24.085714285714285,94.14285714285714,88.7,Imo
2019,35,24.47142857142857,92.85714285714286,98.3,Imo
2019,36,24.8,92.28571428571429,110.4,Imo
2019,37,24.485714285714288,93.57142857142857,92.9,Imo
2019,38,25.099999999999998,92.28571428571429,43.800000000000004,Imo
2019,39,25.057142857142857,92.42857142857143,93.1,Imo
2019,40,24.614285714285717,93.14285714285714,71.5,Imo
2019,41,24.62857142857143,92.42857142857143,108.8,Imo
2019,42,24.542857142857144,93.28571428571429,93.6,Imo
2019,43,24.785714285714285,93.28571428571429,109.1,Imo
2019,44,24.714285714285715,92.85714285714286,98.5,Imo
