year,week,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,state
2018,1,27.228571428571428,16.714285714285715,0.0,Nasarawa
2018,2,27.728571428571428,22.0,0.0,Nasarawa
2018,3,27.985714285714288,14.571428571428571,0.0,Nasarawa
2018,4,28.114285714285717,16.285714285714285,0.0,Nasarawa
2018,5,29.02857142857143,16.0,0.0,Nasarawa
2018,6,31.12857142857143,41.142857142857146,0.4,Nasarawa
2018,7,31.585714285714285,38.142857142857146,0.4,Nasarawa
2018,8,31.214285714285715,51.142857142857146,4.9,Nasarawa
2018,9,30.87142857142857,49.285714285714285,0.3,Nasarawa
2018,10,31.62857142857143,47.285714285714285,0.0,Nasarawa
2018,11,31.985714285714288,47.42857142857143,0.2,Nasarawa
2018,12,31.24285714285714,52.42857142857143,7.199999999999999,Nasarawa
2018,13,31.942857142857143,50.0,0.6,Nasarawa
2018,14,31.728571428571428,52.0,1.0,Nasarawa
2018,15,29.957142857142856,60.57142857142857,22.400000000000002,Nasarawa
2018,16,29.74285714285714,64.0,2.2,Nasarawa
2018,17,30.25714285714286,61.0,0.9,Nasarawa
2018,18,29.97142857142857,64.0,10.9,Nasarawa
2018,19,28.214285714285715,71.14285714285714,35.1,Nasarawa
2018,20,28.314285714285713,72.57142857142857,14.9,Nasarawa
2018,21,28.157142857142855,72.14285714285714,15.3,Nasarawa
2018,22,27.885714285714283,73.42857142857143,8.0,Nasarawa
2018,23,27.957142857142856,76.0,24.0,Nasarawa
2018,24,27.942857142857143,75.42857142857143,34.1,Nasarawa
2018,25,25.042857142857144,84.71428571428571,74.3,Nasarawa
2018,26,25.75714285714286,82.71428571428571,50.7,Nasarawa
2018,27,25.657142857142855,84.0,35.7,Nasarawa
2018,28,26.099999999999998,82.28571428571429,25.5,Nasarawa
2018,29,25.471428571428568,84.42857142857143,45.5,Nasarawa
2018,30,25.642857142857142,83.42857142857143,33.8,Nasarawa
2018,31,25.385714285714283,79.85714285714286,27.900000000000002,Nasarawa
2018,32,25.485714285714288,82.85714285714286,34.9,Nasarawa
2018,33,25.185714285714287,84.85714285714286,61.6,Nasarawa
2018,34,24.62857142857143,86.57142857142857,89.9,Nasarawa
2018,35,25.214285714285715,85.42857142857143,52.1,Nasarawa
2018,36,25.157142857142855,84.42857142857143,34.1,Nasarawa
2018,37,25.842857142857145,81.42857142857143,16.7,Nasarawa
2018,38,26.557142857142857,79.14285714285714,8.7,Nasarawa
2018,39,26.3,81.57142857142857,30.7,Nasarawa
2018,40,26.25714285714286,81.85714285714286,33.9,Nasarawa
2018,41,26.442857142857143,81.85714285714286,15.899999999999999,Nasarawa
2018,42,27.2,76.57142857142857,2.1,Nasarawa
2018,43,27.542857142857144,79.28571428571429,24.9,Nasarawa
2018,44,27.400000000000002,75.85714285714286,0.5,Nasarawa
2018,45,27.614285714285717,71.0,0.3,Nasarawa
2018,46,27.87142857142857,58.857142857142854,0.1,Nasarawa
2018,47,27.7,54.42857142857143,0.0,Nasarawa
2018,48,27.400000000000002,48.285714285714285,0.0,Nasarawa
2018,49,27.557142857142857,39.57142857142857,0.0,Nasarawa
2018,50,27.485714285714288,38.42857142857143,0.0,Nasarawa
2018,51,26.014285714285712,33.714285714285715,0.0,Nasarawa
2018,52,26.685714285714287,31.714285714285715,0.0,Nasarawa
2019,1,26.942857142857143,28.571428571428573,0.0,Nasarawa
2019,2,26.9,30.571428571428573,0.0,Nasarawa
2019,3,28.24285714285714,37.142857142857146,0.0,Nasarawa
2019,4,29.74285714285714,51.57142857142857,0.0,Nasarawa
2019,5,28.82857142857143,57.285714285714285,8.0,Nasarawa
2019,6,28.97142857142857,35.285714285714285,0.2,Nasarawa
2019,7,28.97142857142857,18.0,0.0,Nasarawa
2019,8,29.74285714285714,42.42857142857143,0.6000000000000001,Nasarawa
2019,9,27.74285714285714,71.0,34.9,Nasarawa
2019,10,30.114285714285717,58.857142857142854,0.0,Nasarawa
2019,11,31.45714285714286,48.57142857142857,0.0,Nasarawa
2019,12,31.685714285714287,52.142857142857146,0.4,Nasarawa
2019,13,32.300000000000004,47.285714285714285,2.0,Nasarawa
2019,14,32.77142857142857,47.714285714285715,1.3,Nasarawa
2019,15,29.12857142857143,70.57142857142857,15.100000000000001,Nasarawa
2019,16,30.771428571428572,60.142857142857146,0.6000000000000001,Nasarawa
2019,17,30.25714285714286,63.714285714285715,11.7,Nasarawa
2019,18,30.25714285714286,67.14285714285714,1.8,Nasarawa
2019,19,29.342857142857145,71.85714285714286,6.800000000000001,Nasarawa
2019,20,28.228571428571428,75.57142857142857,24.0,Nasarawa
2019,21,27.728571428571428,77.71428571428571,29.2,Nasarawa
2019,22,27.285714285714285,78.0,9.6,Nasarawa
2019,23,26.12857142857143,84.28571428571429,79.3,Nasarawa
2019,24,26.857142857142858,81.0,10.7,Nasarawa
2019,25,27.814285714285713,75.42857142857143,8.9,Nasarawa
2019,26,26.657142857142855,78.42857142857143,28.3,Nasarawa
2019,27,26.285714285714285,83.0,133.79999999999998,Nasarawa
2019,28,25.042857142857144,86.0,66.9,Nasarawa
2019,29,25.728571428571428,82.14285714285714,64.7,Nasarawa
2019,30,25.24285714285714,86.0,68.8,Nasarawa
2019,31,25.714285714285715,81.28571428571429,29.5,Nasarawa
2019,32,24.514285714285712,87.71428571428571,152.7,Nasarawa
2019,33,25.25714285714286,85.57142857142857,34.1,Nasarawa
2019,34,24.457142857142856,88.42857142857143,67.6,Nasarawa
2019,35,25.085714285714285,86.28571428571429,63.6,Nasarawa
