year,week,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,state
2018,1,27.75714285714286,15.857142857142858,0.0,Benue
2018,2,28.25714285714286,24.714285714285715,0.0,Benue
2018,3,28.542857142857144,18.428571428571427,0.0,Benue
2018,4,28.67142857142857,14.428571428571429,0.0,Benue
2018,5,29.61428571428571,19.142857142857142,0.0,Benue
2018,6,30.914285714285715,53.57142857142857,0.2,Benue
2018,7,31.071428571428573,50.285714285714285,1.2,Benue
2018,8,29.7,63.42857142857143,14.8,Benue
2018,9,28.514285714285712,65.71428571428571,12.200000000000001,Benue
2018,10,29.37142857142857,62.714285714285715,1.7999999999999998,Benue
2018,11,29.685714285714287,62.714285714285715,1.1,Benue
2018,12,28.785714285714285,68.28571428571429,18.9,Benue
2018,13,29.414285714285715,67.28571428571429,2.0,Benue
2018,14,28.928571428571427,68.85714285714286,5.5,Benue
2018,15,28.342857142857145,69.28571428571429,7.0,Benue
2018,16,28.24285714285714,70.85714285714286,5.2,Benue
2018,17,28.771428571428572,69.28571428571429,9.100000000000001,Benue
2018,18,28.985714285714288,68.42857142857143,7.4,Benue
2018,19,27.357142857142858,75.57142857142857,13.5,Benue
2018,20,27.52857142857143,76.0,10.9,Benue
2018,21,26.985714285714288,77.71428571428571,21.6,Benue
2018,22,26.614285714285717,80.28571428571429,12.9,Benue
2018,23,27.185714285714287,79.28571428571429,12.2,Benue
2018,24,27.114285714285717,78.57142857142857,14.5,Benue
2018,25,24.87142857142857,84.0,36.6,Benue
2018,26,25.342857142857145,82.57142857142857,25.0,Benue
2018,27,25.485714285714288,82.71428571428571,30.8,Benue
2018,28,25.557142857142857,83.42857142857143,24.3,Benue
2018,29,25.2,84.57142857142857,31.1,Benue
2018,30,24.8,87.0,62.199999999999996,Benue
2018,31,25.057142857142857,77.71428571428571,9.8,Benue
2018,32,25.228571428571428,82.14285714285714,21.2,Benue
2018,33,25.02857142857143,84.57142857142857,48.6,Benue
2018,34,24.24285714285714,87.42857142857143,109.2,Benue
2018,35,25.057142857142857,85.42857142857143,85.9,Benue
2018,36,24.67142857142857,86.71428571428571,60.400000000000006,Benue
2018,37,25.357142857142858,83.85714285714286,15.1,Benue
2018,38,25.97142857142857,82.28571428571429,32.0,Benue
2018,39,25.52857142857143,84.85714285714286,28.3,Benue
2018,40,25.814285714285713,82.85714285714286,50.2,Benue
2018,41,25.857142857142858,82.57142857142857,14.5,Benue
2018,42,26.428571428571427,81.14285714285714,12.0,Benue
2018,43,26.585714285714285,82.28571428571429,22.9,Benue
2018,44,26.714285714285715,79.85714285714286,1.8,Benue
2018,45,26.614285714285717,79.42857142857143,11.7,Benue
2018,46,28.057142857142857,70.14285714285714,0.6,Benue
2018,47,28.2,67.71428571428571,0.4,Benue
2018,48,27.82857142857143,58.57142857142857,0.8999999999999999,Benue
2018,49,27.928571428571427,42.142857142857146,0.1,Benue
2018,50,27.771428571428572,41.857142857142854,0.0,Benue
2018,51,26.728571428571428,28.0,0.0,Benue
2018,52,27.099999999999998,27.714285714285715,0.0,Benue
2019,1,27.24285714285714,24.571428571428573,0.0,Benue
2019,2,27.3,28.571428571428573,0.0,Benue
2019,3,28.571428571428573,43.42857142857143,0.3,Benue
2019,4,29.3,64.28571428571429,2.4,Benue
2019,5,28.557142857142857,61.857142857142854,3.7,Benue
2019,6,28.442857142857143,37.857142857142854,1.2,Benue
2019,7,29.114285714285717,16.428571428571427,0.0,Benue
2019,8,29.485714285714288,50.142857142857146,9.799999999999999,Benue
2019,9,27.7,73.85714285714286,18.5,Benue
2019,10,28.571428571428573,70.85714285714286,2.7,Benue
2019,11,30.099999999999998,63.285714285714285,0.0,Benue
2019,12,29.75714285714286,66.28571428571429,5.6000000000000005,Benue
2019,13,30.557142857142857,61.714285714285715,0.4,Benue
2019,14,31.057142857142857,60.42857142857143,3.0999999999999996,Benue
2019,15,28.228571428571428,73.85714285714286,20.4,Benue
2019,16,29.24285714285714,70.14285714285714,5.9,Benue
2019,17,28.8,73.28571428571429,11.1,Benue
2019,18,28.728571428571428,74.28571428571429,13.1,Benue
2019,19,28.385714285714283,75.85714285714286,19.6,Benue
2019,20,27.685714285714287,76.42857142857143,23.6,Benue
2019,21,26.857142857142858,82.42857142857143,66.0,Benue
2019,22,26.599999999999998,80.85714285714286,29.1,Benue
2019,23,25.685714285714287,85.0,53.5,Benue
2019,24,26.042857142857144,83.14285714285714,24.5,Benue
2019,25,26.74285714285714,79.57142857142857,9.3,Benue
2019,26,25.514285714285712,84.14285714285714,21.1,Benue
2019,27,25.985714285714288,83.57142857142857,48.8,Benue
2019,28,24.714285714285715,86.57142857142857,54.7,Benue
2019,29,25.385714285714283,82.57142857142857,47.8,Benue
2019,30,24.74285714285714,88.14285714285714,74.5,Benue
2019,31,25.25714285714286,83.85714285714286,24.6,Benue
2019,32,24.714285714285715,86.42857142857143,70.8,Benue
2019,33,25.17142857142857,84.0,58.6,Benue
2019,34,24.542857142857144,86.42857142857143,28.3,Benue
2019,35,24.485714285714288,88.71428571428571,93.5,Benue
2019,36,25.271428571428572,85.85714285714286,52.7,Benue
2019,37,24.95714285714286,87.0,117.7,Benue
2019,38,25.685714285714287,84.85714285714286,27.4,Benue
2019,39,25.557142857142857,85.28571428571429,22.2,Benue
2019,40,25.12857142857143,86.0,49.1,Benue
2019,41,25.114285714285717,85.28571428571429,38.8,Benue
2019,42,25.157142857142855,86.42857142857143,50.800000000000004,Benue
2019,43,24.914285714285715,88.57142857142857,96.7,Benue
