year,week,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,state
2018,1,26.014285714285712,67.71428571428571,0.0,Delta
2018,2,26.928571428571427,78.71428571428571,8.7,Delta
2018,3,27.728571428571428,75.85714285714286,2.0,Delta
2018,4,27.714285714285715,71.57142857142857,1.2,Delta
2018,5,28.5,69.0,0.1,Delta
2018,6,28.114285714285717,79.85714285714286,16.9,Delta
2018,7,27.442857142857143,82.0,20.8,Delta
2018,8,27.114285714285717,84.0,46.900000000000006,Delta
2018,9,26.642857142857142,84.0,31.9,Delta
2018,10,26.52857142857143,85.57142857142857,34.6,Delta
2018,11,26.942857142857143,85.0,20.6,Delta
2018,12,26.585714285714285,85.85714285714286,26.3,Delta
2018,13,26.75714285714286,86.71428571428571,28.8,Delta
2018,14,26.414285714285715,87.57142857142857,38.9,Delta
2018,15,25.900000000000002,87.71428571428571,62.5,Delta
2018,16,26.37142857142857,87.71428571428571,66.0,Delta
2018,17,26.5,88.42857142857143,50.3,Delta
2018,18,26.485714285714288,88.28571428571429,70.0,Delta
2018,19,25.900000000000002,89.42857142857143,52.0,Delta
2018,20,26.114285714285717,87.71428571428571,31.3,Delta
2018,21,25.442857142857143,91.28571428571429,83.1,Delta
2018,22,25.3,91.0,76.0,Delta
2018,23,25.37142857142857,92.14285714285714,80.7,Delta
2018,24,25.571428571428573,90.57142857142857,55.0,Delta
2018,25,24.071428571428573,93.42857142857143,113.7,Delta
2018,26,24.357142857142858,92.42857142857143,78.5,Delta
2018,27,24.642857142857142,90.85714285714286,46.7,Delta
2018,28,24.514285714285712,92.57142857142857,93.2,Delta
2018,29,24.2,93.42857142857143,71.9,Delta
2018,30,24.3,93.71428571428571,91.5,Delta
2018,31,24.842857142857145,82.0,14.9,Delta
2018,32,24.67142857142857,87.42857142857143,42.8,Delta
2018,33,24.385714285714283,91.28571428571429,74.10000000000001,Delta
2018,34,24.17142857142857,92.14285714285714,91.8,Delta
2018,35,24.514285714285712,91.85714285714286,52.1,Delta
2018,36,24.114285714285717,94.14285714285714,100.6,Delta
2018,37,24.7,91.14285714285714,63.800000000000004,Delta
2018,38,25.114285714285717,90.71428571428571,57.4,Delta
2018,39,25.042857142857144,90.85714285714286,70.4,Delta
2018,40,25.2,91.14285714285714,70.1,Delta
2018,41,24.8,91.85714285714286,87.7,Delta
2018,42,25.32857142857143,90.57142857142857,74.9,Delta
2018,43,25.457142857142856,91.42857142857143,71.9,Delta
2018,44,25.442857142857143,91.28571428571429,51.9,Delta
2018,45,25.599999999999998,91.0,46.8,Delta
2018,46,26.357142857142858,89.42857142857143,27.8,Delta
2018,47,26.571428571428573,87.71428571428571,22.9,Delta
2018,48,26.87142857142857,86.28571428571429,13.2,Delta
2018,49,27.057142857142857,80.71428571428571,12.100000000000001,Delta
2018,50,27.157142857142855,80.0,1.7999999999999998,Delta
2018,51,27.17142857142857,73.14285714285714,0.30000000000000004,Delta
2018,52,26.957142857142856,70.14285714285714,0.0,Delta
2019,1,27.442857142857143,67.28571428571429,0.0,Delta
2019,2,27.685714285714287,70.0,2.0,Delta
2019,3,27.685714285714287,79.71428571428571,20.9,Delta
2019,4,26.985714285714288,86.0,34.0,Delta
2019,5,26.771428571428572,87.0,29.4,Delta
2019,6,27.542857142857144,79.42857142857143,17.9,Delta
2019,7,28.114285714285717,71.71428571428571,0.6000000000000001,Delta
2019,8,28.12857142857143,80.42857142857143,18.5,Delta
2019,9,26.385714285714283,88.85714285714286,54.199999999999996,Delta
2019,10,26.685714285714287,87.42857142857143,29.6,Delta
2019,11,27.1,87.14285714285714,19.3,Delta
2019,12,26.557142857142857,90.28571428571429,64.6,Delta
2019,13,27.185714285714287,87.0,16.4,Delta
2019,14,27.442857142857143,87.71428571428571,42.2,Delta
2019,15,26.457142857142856,90.28571428571429,53.6,Delta
2019,16,26.885714285714283,88.28571428571429,55.900000000000006,Delta
2019,17,26.75714285714286,89.57142857142857,70.5,Delta
2019,18,26.599999999999998,90.14285714285714,47.4,Delta
2019,19,27.12857142857143,88.42857142857143,43.5,Delta
2019,20,26.2,90.28571428571429,36.9,Delta
2019,21,25.82857142857143,92.57142857142857,73.9,Delta
2019,22,24.942857142857143,93.28571428571429,91.4,Delta
2019,23,24.88571428571429,94.14285714285714,109.3,Delta
2019,24,25.385714285714283,91.14285714285714,69.0,Delta
2019,25,25.37142857142857,92.42857142857143,87.7,Delta
2019,26,24.599999999999998,93.0,75.7,Delta
2019,27,25.028571428571432,92.0,70.6,Delta
2019,28,24.185714285714287,94.14285714285714,106.4,Delta
2019,29,24.185714285714287,94.57142857142857,135.4,Delta
2019,30,24.314285714285713,93.0,85.6,Delta
2019,31,24.599999999999998,90.71428571428571,35.5,Delta
2019,32,24.642857142857142,89.57142857142857,31.7,Delta
2019,33,25.314285714285713,85.57142857142857,22.0,Delta
2019,34,24.342857142857145,92.57142857142857,59.8,Delta
2019,35,24.74285714285714,90.57142857142857,65.0,Delta
2019,36,24.485714285714288,93.42857142857143,135.6,Delta
2019,37,24.485714285714288,93.57142857142857,74.7,Delta
2019,38,25.114285714285717,92.14285714285714,92.1,Delta
2019,39,25.042857142857144,92.14285714285714,82.5,Delta
2019,40,24.585714285714285,92.85714285714286,78.1,Delta
2019,41,24.5,93.57142857142857,109.0,Delta
2019,42,24.599999999999998,93.14285714285714,94.1,Delta
2019,43,24.842857142857145,93.14285714285714,84.1,Delta
2019,44,24.914285714285715,92.0,49.8,Delta
2019,45,25.52857142857143,92.0,49.7,Delta
2019,46,25.928571428571427,91.0,50.7,Delta
