year,week,temperature_2m_mean,relative_humidity_2m_mean,precipitation_sum,state
2018,1,19.357142857142858,26.285714285714285,0.0,Bauchi
2018,2,20.400000000000002,25.142857142857142,0.0,Bauchi
2018,3,20.442857142857143,21.142857142857142,0.0,Bauchi
2018,4,20.857142857142858,21.857142857142858,0.0,Bauchi
2018,5,21.928571428571427,19.428571428571427,0.0,Bauchi
2018,6,26.114285714285717,18.714285714285715,0.0,Bauchi
2018,7,25.97142857142857,19.285714285714285,0.0,Bauchi
2018,8,28.342857142857145,34.57142857142857,0.7,Bauchi
2018,9,27.914285714285715,19.714285714285715,0.0,Bauchi
2018,10,28.67142857142857,16.571428571428573,0.0,Bauchi
2018,11,28.25714285714286,13.857142857142858,0.0,Bauchi
2018,12,28.97142857142857,24.142857142857142,0.0,Bauchi
2018,13,28.814285714285713,13.571428571428571,0.0,Bauchi
2018,14,29.085714285714285,16.285714285714285,0.0,Bauchi
2018,15,30.2,38.714285714285715,2.6,Bauchi
2018,16,30.571428571428573,40.57142857142857,1.6,Bauchi
2018,17,30.75714285714286,44.57142857142857,1.5,Bauchi
2018,18,30.014285714285712,50.0,4.1,Bauchi
2018,19,28.957142857142856,56.42857142857143,10.1,Bauchi
2018,20,28.24285714285714,57.57142857142857,2.3000000000000003,Bauchi
2018,21,28.657142857142855,57.714285714285715,12.5,Bauchi
2018,22,28.585714285714285,57.57142857142857,0.9,Bauchi
2018,23,29.442857142857143,56.142857142857146,0.7,Bauchi
2018,24,27.857142857142858,65.85714285714286,22.0,Bauchi
2018,25,24.485714285714288,80.14285714285714,52.9,Bauchi
2018,26,25.02857142857143,77.57142857142857,25.9,Bauchi
2018,27,25.014285714285712,77.0,23.1,Bauchi
2018,28,24.814285714285713,79.71428571428571,48.0,Bauchi
2018,29,24.414285714285715,80.14285714285714,11.3,Bauchi
2018,30,24.642857142857142,80.28571428571429,39.8,Bauchi
2018,31,23.37142857142857,82.57142857142857,25.400000000000002,Bauchi
2018,32,23.685714285714287,83.14285714285714,27.8,Bauchi
2018,33,23.571428571428573,84.71428571428571,50.5,Bauchi
2018,34,22.957142857142856,87.0,56.7,Bauchi
2018,35,23.114285714285717,86.0,39.6,Bauchi
2018,36,23.400000000000002,86.28571428571429,77.3,Bauchi
2018,37,23.814285714285717,83.71428571428571,31.799999999999997,Bauchi
2018,38,25.099999999999998,78.57142857142857,4.7,Bauchi
2018,39,25.114285714285717,80.0,17.2,Bauchi
2018,40,24.985714285714288,81.57142857142857,13.6,Bauchi
2018,41,25.714285714285715,74.85714285714286,1.8,Bauchi
2018,42,26.514285714285712,54.285714285714285,0.0,Bauchi
2018,43,27.071428571428573,57.42857142857143,0.4,Bauchi
2018,44,25.74285714285714,40.42857142857143,0.7,Bauchi
2018,45,25.185714285714283,33.857142857142854,0.0,Bauchi
2018,46,24.342857142857145,34.57142857142857,0.0,Bauchi
2018,47,24.157142857142855,32.57142857142857,0.0,Bauchi
2018,48,23.071428571428573,33.142857142857146,0.0,Bauchi
2018,49,22.442857142857143,31.0,0.0,Bauchi
2018,50,22.357142857142858,31.428571428571427,0.0,Bauchi
2018,51,20.37142857142857,28.0,0.0,Bauchi
2018,52,20.75714285714286,29.0,0.0,Bauchi
2019,1,20.885714285714283,25.142857142857142,0.0,Bauchi
2019,2,21.285714285714285,22.571428571428573,0.0,Bauchi
2019,3,21.957142857142856,22.714285714285715,0.0,Bauchi
2019,4,25.385714285714283,25.142857142857142,0.0,Bauchi
2019,5,24.099999999999998,19.142857142857142,0.0,Bauchi
2019,6,22.642857142857142,18.0,0.0,Bauchi
2019,7,22.17142857142857,17.714285714285715,0.0,Bauchi
2019,8,26.071428571428573,25.142857142857142,2.3,Bauchi
2019,9,26.414285714285715,48.142857142857146,2.0,Bauchi
2019,10,27.942857142857143,15.428571428571429,0.0,Bauchi
2019,11,28.599999999999998,13.857142857142858,0.0,Bauchi
2019,12,29.900000000000002,21.0,0.0,Bauchi
2019,13,29.47142857142857,14.714285714285714,0.0,Bauchi
2019,14,30.842857142857145,21.285714285714285,0.0,Bauchi
2019,15,31.52857142857143,41.142857142857146,0.4,Bauchi
2019,16,30.585714285714285,22.142857142857142,0.3,Bauchi
2019,17,30.67142857142857,36.42857142857143,6.0,Bauchi
2019,18,31.357142857142858,44.714285714285715,3.8,Bauchi
2019,19,30.657142857142855,51.57142857142857,1.8,Bauchi
2019,20,29.12857142857143,56.857142857142854,11.0,Bauchi
2019,21,27.857142857142858,65.57142857142857,12.2,Bauchi
2019,22,26.842857142857145,69.71428571428571,39.7,Bauchi
2019,23,25.32857142857143,78.71428571428571,35.5,Bauchi
2019,24,25.8,78.42857142857143,19.0,Bauchi
2019,25,27.099999999999998,70.57142857142857,11.2,Bauchi
2019,26,25.12857142857143,77.57142857142857,18.2,Bauchi
2019,27,25.228571428571428,81.42857142857143,29.2,Bauchi
2019,28,23.914285714285715,84.14285714285714,28.5,Bauchi
2019,29,24.185714285714287,82.42857142857143,52.300000000000004,Bauchi
2019,30,23.67142857142857,85.85714285714286,58.3,Bauchi
2019,31,24.214285714285715,83.0,46.3,Bauchi
2019,32,23.599999999999998,84.71428571428571,37.0,Bauchi
2019,33,23.67142857142857,84.71428571428571,34.3,Bauchi
2019,34,23.12857142857143,85.57142857142857,76.2,Bauchi
2019,35,23.242857142857144,87.28571428571429,46.5,Bauchi
2019,36,24.12857142857143,86.14285714285714,66.8,Bauchi
2019,37,23.885714285714283,86.0,46.2,Bauchi
2019,38,24.642857142857142,84.28571428571429,27.400000000000002,Bauchi
